Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryUSD,SalaryRoundedUSD,SalaryRangeinK
Canada,Electoral Project Coordinator,Government and Defence,68.4,36,53.1,70.7,64,83.3,113271.8,113272,80-90
Canada,Federal Government Worker,Government and Defence,68.4,36,53.1,70.7,64,83.3,79025.13,79025,70-80
Canada,Government Affairs Advisor,Government and Defence,68.4,36,53.1,70.7,64,83.3,126823.18,126823,80-90
Canada,Government Affairs Director,Government and Defence,68.4,36,53.1,70.7,64,83.3,151274.57,151275,80-90
Canada,Government Affairs Representative,Government and Defence,68.4,36,53.1,70.7,64,83.3,142436.71,142437,80-90
Canada,Government Officer,Government and Defence,68.4,36,53.1,70.7,64,83.3,116070.46,116070,80-90
Canada,Government Property Inspector,Government and Defence,68.4,36,53.1,70.7,64,83.3,129842.77,129843,80-90
Canada,Government Relations Associate,Government and Defence,68.4,36,53.1,70.7,64,83.3,123067.09,123067,80-90
Canada,International Cooperation Specialist,Government and Defence,68.4,36,53.1,70.7,64,83.3,151495.51,151496,80-90
Canada,Military Personnel,Government and Defence,68.4,36,53.1,70.7,64,83.3,104654.9,104655,80-90
Canada,Police Constable,Government and Defence,68.4,36,53.1,70.7,64,83.3,73206.87,73207,70-80
Canada,Public Affairs Specialist,Government and Defence,68.4,36,53.1,70.7,64,83.3,108926.53,108927,80-90
Canada,Public Information Officer,Government and Defence,68.4,36,53.1,70.7,64,83.3,64369.02,64369,60-70
Canada,Soldier,Government and Defence,68.4,36,53.1,70.7,64,83.3,64663.62,64664,60-70
Canada,VAT Fraud Investigator,Government and Defence,68.4,36,53.1,70.7,64,83.3,86242.71,86243,80-90
Canada,Academic Clinician,Health and Medical,68.4,36,53.1,70.7,64,83.3,169097.57,169098,80-90
Canada,Acute Care Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,77478.5,77478,70-80
Canada,Administrative Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,150906.32,150906,80-90
Canada,Admitting Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,83002.16,83002,80-90
Canada,Admitting Officer,Health and Medical,68.4,36,53.1,70.7,64,83.3,69082.54,69083,60-70
Canada,Adult Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,67830.51,67831,60-70
Canada,Advanced Nutrition Aide,Health and Medical,68.4,36,53.1,70.7,64,83.3,120415.73,120416,80-90
Canada,Advanced Practice Provider,Health and Medical,68.4,36,53.1,70.7,64,83.3,118795.46,118795,80-90
Canada,Allergist,Health and Medical,68.4,36,53.1,70.7,64,83.3,163721.21,163721,80-90
Canada,Ambulance Attendant,Health and Medical,68.4,36,53.1,70.7,64,83.3,67535.92,67536,60-70
Canada,Ambulance Dispatcher,Health and Medical,68.4,36,53.1,70.7,64,83.3,70334.57,70335,70-80
Canada,Ambulance Driver,Health and Medical,68.4,36,53.1,70.7,64,83.3,61644.02,61644,60-70
Canada,Ambulance Officer and Paramedic,Health and Medical,68.4,36,53.1,70.7,64,83.3,71586.6,71587,70-80
Canada,Ambulatory Services Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,135219.13,135219,80-90
Canada,Anatomic Pathology Supervisor,Health and Medical,68.4,36,53.1,70.7,64,83.3,159302.28,159302,80-90
Canada,Anesthesia Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,92355.55,92356,80-90
Canada,Anesthesiologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,274488.95,274489,80-90
Canada,Anesthesiology Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,94565.02,94565,80-90
Canada,Assistant Director of Nursing,Health and Medical,68.4,36,53.1,70.7,64,83.3,122183.3,122183,80-90
Canada,Assistant Occupational Therapist,Health and Medical,68.4,36,53.1,70.7,64,83.3,71144.71,71145,70-80
Canada,Assistant Optometrist,Health and Medical,68.4,36,53.1,70.7,64,83.3,75637.28,75637,70-80
Canada,Assistant Physical Therapist,Health and Medical,68.4,36,53.1,70.7,64,83.3,63190.64,63191,60-70
Canada,Audiologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,158418.5,158418,80-90
Canada,Behavioral Health Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,103844.76,103845,80-90
Canada,Biomedical Engineering Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,120636.68,120637,80-90
Canada,Biomedical Engineering Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,66946.73,66947,60-70
Canada,Breast Center Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,255266.62,255267,80-90
Canada,Cardiac Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,60097.39,60097,60-70
Canada,Cardiology Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,263809.88,263810,80-90
Canada,Cardiopulmonary Rehab Spcialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,104802.19,104802,80-90
Canada,Cardiovascular Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,335249.18,335249,80-90
Canada,Cardiovascular Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,132936.02,132936,80-90
Canada,Care Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,55236.57,55237,50-60
Canada,Case Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,96037.99,96038,80-90
Canada,Central Sterile Processing Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,77920.39,77920,70-80
Canada,Certified Clinical Research Coordinator,Health and Medical,68.4,36,53.1,70.7,64,83.3,82265.67,82266,80-90
Canada,Certified Medical Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,50744,50744,50-60
Canada,Certified Nursing Assistant CNA,Health and Medical,68.4,36,53.1,70.7,64,83.3,62454.15,62454,60-70
Canada,Certified Respiratory Therapist,Health and Medical,68.4,36,53.1,70.7,64,83.3,136029.27,136029,80-90
Canada,Charge Entry Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,82265.67,82266,80-90
Canada,Chief of Psychology,Health and Medical,68.4,36,53.1,70.7,64,83.3,263588.93,263589,80-90
Canada,Chief of Surgery,Health and Medical,68.4,36,53.1,70.7,64,83.3,383636.42,383636,80-90
Canada,Chiropractor,Health and Medical,68.4,36,53.1,70.7,64,83.3,108190.04,108190,80-90
Canada,Clinic Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,58182.53,58183,50-60
Canada,Clinic Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,126823.18,126823,80-90
Canada,Clinic Navigator,Health and Medical,68.4,36,53.1,70.7,64,83.3,58624.42,58624,50-60
Canada,Clinical Application Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,84622.43,84622,80-90
Canada,Clinical Biochemist,Health and Medical,68.4,36,53.1,70.7,64,83.3,151937.4,151937,80-90
Canada,Clinical Cytogeneticist,Health and Medical,68.4,36,53.1,70.7,64,83.3,135219.13,135219,80-90
Canada,Clinical Data Reviewer,Health and Medical,68.4,36,53.1,70.7,64,83.3,79319.72,79320,70-80
Canada,Clinical Development Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,103623.81,103624,80-90
Canada,Clinical Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,231183.48,231183,80-90
Canada,Clinical Field Associate,Health and Medical,68.4,36,53.1,70.7,64,83.3,85727.16,85727,80-90
Canada,Clinical Genetic Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,126896.82,126897,80-90
Canada,Clinical Laboratory Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,70629.17,70629,70-80
Canada,Clinical Microbiologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,167624.59,167625,80-90
Canada,Clinical Molecular Geneticist,Health and Medical,68.4,36,53.1,70.7,64,83.3,143983.34,143983,80-90
Canada,Clinical Neuropsychologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,186625.97,186626,80-90
Canada,Clinical Policy Developer,Health and Medical,68.4,36,53.1,70.7,64,83.3,80792.7,80793,80-90
Canada,Clinical Psychologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,263883.53,263884,80-90
Canada,Clinical Research Coordinator,Health and Medical,68.4,36,53.1,70.7,64,83.3,93975.83,93976,80-90
Canada,Clinical Scientist,Health and Medical,68.4,36,53.1,70.7,64,83.3,166519.86,166520,80-90
Canada,Clinical Social Worker,Health and Medical,68.4,36,53.1,70.7,64,83.3,66946.73,66947,60-70
Canada,Clinician,Health and Medical,68.4,36,53.1,70.7,64,83.3,156503.63,156504,80-90
Canada,CME Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,140742.79,140743,80-90
Canada,Coding Practice Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,99204.89,99205,80-90
Canada,Community Relations Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,94049.47,94049,80-90
Canada,Company Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,59655.5,59656,50-60
Canada,Correctional Treatment Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,161659.04,161659,80-90
Canada,Counseling Psychologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,208057.76,208058,80-90
Canada,Credentialing Analyst,Health and Medical,68.4,36,53.1,70.7,64,83.3,73722.41,73722,70-80
Canada,Critical Care Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,80277.16,80277,80-90
Canada,CT Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,80277.16,80277,80-90
Canada,Cytogenetic Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,122698.84,122699,80-90
Canada,Dental Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,59434.55,59435,50-60
Canada,Dental Hygienist,Health and Medical,68.4,36,53.1,70.7,64,83.3,58698.07,58698,50-60
Canada,Dental Laboratory Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,53837.25,53837,50-60
Canada,Dental Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,52953.46,52953,50-60
Canada,Dental Therapist,Health and Medical,68.4,36,53.1,70.7,64,83.3,84180.54,84181,80-90
Canada,Dentist,Health and Medical,68.4,36,53.1,70.7,64,83.3,200987.48,200987,80-90
Canada,Dermatologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,269112.59,269113,80-90
Canada,Diagnostic Medical Sonographer,Health and Medical,68.4,36,53.1,70.7,64,83.3,103623.81,103624,80-90
Canada,Dietetic Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,64442.67,64443,60-70
Canada,Dietitian,Health and Medical,68.4,36,53.1,70.7,64,83.3,177493.53,177494,80-90
Canada,Director of Medical Staff Services,Health and Medical,68.4,36,53.1,70.7,64,83.3,161069.85,161070,80-90
Canada,Dispensing Optician,Health and Medical,68.4,36,53.1,70.7,64,83.3,79319.72,79320,70-80
Canada,District Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,73354.17,73354,70-80
Canada,Doctor,Health and Medical,68.4,36,53.1,70.7,64,83.3,210709.12,210709,80-90
Canada,Dosimetrist,Health and Medical,68.4,36,53.1,70.7,64,83.3,112608.96,112609,80-90
Canada,EKG Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,82265.67,82266,80-90
Canada,Emergency Department Physician,Health and Medical,68.4,36,53.1,70.7,64,83.3,199809.1,199809,80-90
Canada,Emergency Management Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,218368.59,218369,80-90
Canada,Emergency Response Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,83002.16,83002,80-90
Canada,Emergency Services Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,227132.79,227133,80-90
Canada,Endodontist,Health and Medical,68.4,36,53.1,70.7,64,83.3,257255.14,257255,80-90
Canada,Endoscopic Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,76300.12,76300,70-80
Canada,Endoscopy Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,70260.92,70261,70-80
Canada,Enterostomal Therapist,Health and Medical,68.4,36,53.1,70.7,64,83.3,118795.46,118795,80-90
Canada,Epidemiologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,139785.36,139785,80-90
Canada,ER Registration Supervisor,Health and Medical,68.4,36,53.1,70.7,64,83.3,55973.06,55973,50-60
Canada,Exercise Physiologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,217558.46,217558,80-90
Canada,Family Nurse Practitioner,Health and Medical,68.4,36,53.1,70.7,64,83.3,84401.49,84401,80-90
Canada,FGP Ultrasound Techncian,Health and Medical,68.4,36,53.1,70.7,64,83.3,74458.9,74459,70-80
Canada,Food Services Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,108190.04,108190,80-90
Canada,Forensic Pathologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,222492.92,222493,80-90
Canada,General Medical Practitioner,Health and Medical,68.4,36,53.1,70.7,64,83.3,166519.86,166520,80-90
Canada,Genetic Counselor,Health and Medical,68.4,36,53.1,70.7,64,83.3,147739.42,147739,80-90
Canada,Head Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,83002.16,83002,80-90
Canada,Health Care Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,58550.77,58551,50-60
Canada,Health Compliance Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,222271.98,222272,80-90
Canada,Health Compliance Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,126823.18,126823,80-90
Canada,Health Data Analyst,Health and Medical,68.4,36,53.1,70.7,64,83.3,80792.7,80793,80-90
Canada,Health Economist,Health and Medical,68.4,36,53.1,70.7,64,83.3,216748.32,216748,80-90
Canada,Health Information Management Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,75637.28,75637,70-80
Canada,Health Information Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,104654.9,104655,80-90
Canada,Health Services Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,185889.49,185889,80-90
Canada,Health Systems Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,109221.12,109221,80-90
Canada,Health Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,113198.15,113198,80-90
Canada,Health Unit Coordinator,Health and Medical,68.4,36,53.1,70.7,64,83.3,63779.83,63780,60-70
Canada,Healthcare Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,63779.83,63780,60-70
Canada,Healthcare Consultant,Health and Medical,68.4,36,53.1,70.7,64,83.3,123067.09,123067,80-90
Canada,Healthcare Data Analyst,Health and Medical,68.4,36,53.1,70.7,64,83.3,86242.71,86243,80-90
Canada,Healthcare Practitioner,Health and Medical,68.4,36,53.1,70.7,64,83.3,168655.67,168656,80-90
Canada,Hearing Aid Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,94417.72,94418,80-90
Canada,Histotechnologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,111798.83,111799,80-90
Canada,Home Health Aide,Health and Medical,68.4,36,53.1,70.7,64,83.3,70187.27,70187,70-80
Canada,Home Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,69156.19,69156,60-70
Canada,ICU Registered Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,75637.28,75637,70-80
Canada,Immunologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,159302.28,159302,80-90
Canada,Industrial Hygienist,Health and Medical,68.4,36,53.1,70.7,64,83.3,115039.37,115039,80-90
Canada,Infection Control Coordinator,Health and Medical,68.4,36,53.1,70.7,64,83.3,79319.72,79320,70-80
Canada,Infection Control Practitioner,Health and Medical,68.4,36,53.1,70.7,64,83.3,185889.49,185889,80-90
Canada,Infection Preventionist,Health and Medical,68.4,36,53.1,70.7,64,83.3,126160.34,126160,80-90
Canada,Informatics Nurse Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,77478.5,77478,70-80
Canada,Informatics Practice Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,96111.64,96112,80-90
Canada,Intensive Care Registered Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,73354.17,73354,70-80
Canada,Internist,Health and Medical,68.4,36,53.1,70.7,64,83.3,273310.57,273311,80-90
Canada,Interventional Radiographer,Health and Medical,68.4,36,53.1,70.7,64,83.3,145529.96,145530,80-90
Canada,Interventionist,Health and Medical,68.4,36,53.1,70.7,64,83.3,274488.95,274489,80-90
Canada,Invasive Cardiologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,343497.85,343498,80-90
Canada,Lab Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,63927.13,63927,60-70
Canada,Laboratory Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,126160.34,126160,80-90
Canada,Laboratory Supervisor,Health and Medical,68.4,36,53.1,70.7,64,83.3,109221.12,109221,80-90
Canada,Laboratory Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,68714.3,68714,60-70
Canada,Lead Patient Account Representative,Health and Medical,68.4,36,53.1,70.7,64,83.3,75637.28,75637,70-80
Canada,Licensed Practical Nurse (LPN),Health and Medical,68.4,36,53.1,70.7,64,83.3,72764.98,72765,70-80
Canada,Licensed Vocational Nurse LVN,Health and Medical,68.4,36,53.1,70.7,64,83.3,70039.98,70040,70-80
Canada,Low Vision Therapist,Health and Medical,68.4,36,53.1,70.7,64,83.3,143983.34,143983,80-90
Canada,Mammography Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,67830.51,67831,60-70
Canada,Maternity Services Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,208720.6,208721,80-90
Canada,MDS Coordinator,Health and Medical,68.4,36,53.1,70.7,64,83.3,80277.16,80277,80-90
Canada,Medical Administrator,Health and Medical,68.4,36,53.1,70.7,64,83.3,96111.64,96112,80-90
Canada,Medical Billing Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,77478.5,77478,70-80
Canada,Medical Coder,Health and Medical,68.4,36,53.1,70.7,64,83.3,61349.42,61349,60-70
Canada,Medical Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,191265.85,191266,80-90
Canada,Medical Equipment Maintenance Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,83002.16,83002,80-90
Canada,Medical Equipment Preparer,Health and Medical,68.4,36,53.1,70.7,64,83.3,65326.46,65326,60-70
Canada,Medical Forms Designer,Health and Medical,68.4,36,53.1,70.7,64,83.3,58108.88,58109,50-60
Canada,Medical Insurance Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,151790.11,151790,80-90
Canada,Medical Office Administrator,Health and Medical,68.4,36,53.1,70.7,64,83.3,79025.13,79025,70-80
Canada,Medical Office Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,56930.5,56930,50-60
Canada,Medical Office Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,143983.34,143983,80-90
Canada,Medical Policy Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,128958.99,128959,80-90
Canada,Medical Policy Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,76300.12,76300,70-80
Canada,Medical Project Coordinator,Health and Medical,68.4,36,53.1,70.7,64,83.3,53984.55,53985,50-60
Canada,Medical Records Administrator,Health and Medical,68.4,36,53.1,70.7,64,83.3,58698.07,58698,50-60
Canada,Medical Records Coding Manager,Health and Medical,68.4,36,53.1,70.7,64,83.3,103623.81,103624,80-90
Canada,Medical Records Director,Health and Medical,68.4,36,53.1,70.7,64,83.3,122183.3,122183,80-90
Canada,Medical Records Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,55162.93,55163,50-60
Canada,Medical Scribe,Health and Medical,68.4,36,53.1,70.7,64,83.3,64074.43,64074,60-70
Canada,Medical Social Worker,Health and Medical,68.4,36,53.1,70.7,64,83.3,61349.42,61349,60-70
Canada,Medical Staff Services Specialist,Health and Medical,68.4,36,53.1,70.7,64,83.3,89704.2,89704,80-90
Canada,Medical Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,71881.2,71881,70-80
Canada,Medication Aide,Health and Medical,68.4,36,53.1,70.7,64,83.3,64442.67,64443,60-70
Canada,Mental Health Aide,Health and Medical,68.4,36,53.1,70.7,64,83.3,69966.33,69966,60-70
Canada,Mental Health Nurse,Health and Medical,68.4,36,53.1,70.7,64,83.3,73354.17,73354,70-80
Canada,Mental Health Technician,Health and Medical,68.4,36,53.1,70.7,64,83.3,65694.7,65695,60-70
Canada,Mental Health Therapst,Health and Medical,68.4,36,53.1,70.7,64,83.3,160627.96,160628,80-90
Canada,Mental Health Worker,Health and Medical,68.4,36,53.1,70.7,64,83.3,69598.08,69598,60-70
Canada,Mobile Phlebotomist,Health and Medical,68.4,36,53.1,70.7,64,83.3,52364.27,52364,50-60
Canada,MRI Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,66946.73,66947,60-70
Canada,Music Therapist,Health and Medical,68.4,36,53.1,70.7,64,83.3,102150.84,102151,80-90
Canada,Naturopathic Physician,Health and Medical,68.4,36,53.1,70.7,64,83.3,258728.12,258728,80-90
Canada,Neonatal Nurse Practitioner,Health and Medical,68.4,36,53.1,70.7,64,83.3,103623.81,103624,80-90
Canada,Neonatologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,181323.26,181323,80-90
Canada,Neurodiagnostic Techncian,Health and Medical,68.4,36,53.1,70.7,64,83.3,69524.44,69524,60-70
Canada,Neurologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,261158.52,261159,80-90
Canada,Neurophysiology Technologist,Health and Medical,68.4,36,53.1,70.7,64,83.3,72396.74,72397,70-80
Canada,Neuropsychology Testing Assistant,Health and Medical,68.4,36,53.1,70.7,64,83.3,62085.91,62086,60-70
