Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryRange
Bahamas,Inside Sales Executive,Sales Retail and Wholesale,88.5,41.8,66.3,80.5,80.4,38,50-60
Bahamas,Curriculum Specialist,Teaching / Education,88.5,41.8,66.3,80.5,80.4,38,50-60
Bermuda,Nuclear Medicine Physician,Health and Medical,133.6,91.4,113.6,143.6,124.2,84.3,50-60
Bermuda,Crown Prosecution Service Lawyer,Legal,133.6,91.4,113.6,143.6,124.2,84.3,50-60
Puerto Rico,Physician - Gastroenterology,Health and Medical,64.4,25.3,45.9,64.1,50.3,77.1,50-60
United States,Accounting Assistant,Accounting and Finance,72.9,44.7,59.5,74.2,68.4,120.9,50-60
United States,Admin Executive,Administration / Reception / Secretarial,72.9,44.7,59.5,74.2,68.4,120.9,50-60
United States,Automotive Parts Supplier,Automotive,72.9,44.7,59.5,74.2,68.4,120.9,50-60
United States,Kitchen Supervisor,Food / Hospitality / Tourism / Catering,72.9,44.7,59.5,74.2,68.4,120.9,50-60
United States,Registered Medical Assistant,Health and Medical,72.9,44.7,59.5,74.2,68.4,120.9,50-60
United States,HRIS Supervisor,Human Resources,72.9,44.7,59.5,74.2,68.4,120.9,50-60
Bosnia and Herzegovina,Internist,Health and Medical,34.7,5.7,21,32.7,22,47.1,50-60
Bulgaria,Bank Regional Manager,Banking,38.7,9.9,25.1,37.6,32.8,52.6,50-60
Peru,Maternity Services Director,Health and Medical,30.9,9.7,20.8,30.7,21.4,27.3,50-60
Peru,Medical Director,Health and Medical,30.9,9.7,20.8,30.7,21.4,27.3,50-60
Peru,Physician - Emergency Room,Health and Medical,30.9,9.7,20.8,30.7,21.4,27.3,50-60
Peru,Astronomer,Science and Technical Services,30.9,9.7,20.8,30.7,21.4,27.3,50-60
Peru,Global Technical Lead,Science and Technical Services,30.9,9.7,20.8,30.7,21.4,27.3,50-60
Canada,Fitness Instructor,Fitness / Hair / Beauty,68.4,36,53.1,70.7,64,83.3,50-60
Canada,Sales and Marketing Assistant,Marketing,68.4,36,53.1,70.7,64,83.3,50-60
Bahrain,Credit Controller,Accounting and Finance,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,External Auditor,Accounting and Finance,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Financial Reporting Consultant,Accounting and Finance,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Airline Cabin Crew,Airlines / Aviation / Aerospace / Defense,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Multilingual Host,Bilingual,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Construction Project Coordinator,Construction / Building / Installation,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Disability Consultant,Counseling,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Security Service Engineer,Electrical and Electronics Trades,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Engineering Account Manager,Engineering,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Emergency Response Specialist,Health and Medical,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Application Developer,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Data Center Specialist,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Information Assurance Analyst,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Information Technology Systems Analyst,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,IOS Developer,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Mobile Developer,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Software Analyst,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Insurance Appraiser,Insurance,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Digital Marketer,Marketing,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Associate Media Director,Media / Broadcasting / Arts / Entertainment,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Crude Oil Marketing Representative,Oil / Gas / Energy / Mining,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Quality Assurance Inspector,Quality Control and Compliance,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Leasing Consultant,Real Estate,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Education Services Facilitator,Teaching / Education,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Student Support Manager,Teaching / Education,53.7,22.6,39,46.4,43.4,83.6,50-60
Panama,Credit Portfolio Manager,Banking,47.4,21.5,35.1,46.4,43.2,34.7,50-60
South Korea,Aircraft Quality Assurance,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Foundation Director,Fundraising and Non Profit,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Occupational Health Safety Specialist,Health and Medical,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Human Resources Development Manager,Human Resources,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Business Intelligence Manager,Information Technology,64.4,17.1,42,83.1,32.4,90.6,50-60
Brunei,Architectural Manager,Architecture,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Product Development Manager,Fashion and Apparel,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Clinician,Health and Medical,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Media Program Director,Media / Broadcasting / Arts / Entertainment,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Clinical Research Manager,Pharmaceutical and Biotechnology,50.5,17.4,34.8,65.6,25.6,87,50-60
Singapore,Ambulance Driver,Health and Medical,81.9,71.9,77.1,75,55.3,103,50-60
Sweden,Construction Project Engineer,Construction / Building / Installation,62.2,23.1,43.6,61.8,56.1,94.6,50-60
Sweden,Engineer,Construction / Building / Installation,62.2,23.1,43.6,61.8,56.1,94.6,50-60
Sweden,Database Developer,Information Technology,62.2,23.1,43.6,61.8,56.1,94.6,50-60
Sweden,Linux Administrator,Information Technology,62.2,23.1,43.6,61.8,56.1,94.6,50-60
Sweden,CAS Engineer,Media / Broadcasting / Arts / Entertainment,62.2,23.1,43.6,61.8,56.1,94.6,50-60
Sweden,Learning Designer,Teaching / Education,62.2,23.1,43.6,61.8,56.1,94.6,50-60
Kenya,Cardiovascular Specialist,Health and Medical,24.8,7.1,16.4,23.8,18.3,30.6,50-60
Poland,Emergency Department Physician,Health and Medical,41.9,19.2,31.1,35.9,35.7,66.2,50-60
Poland,Orthotist,Health and Medical,41.9,19.2,31.1,35.9,35.7,66.2,50-60
Chile,Chairman of The Board,Executive and Management,39.9,11.5,26.4,40.6,35.1,36.4,50-60
Serbia,Physician - Anesthesiology,Health and Medical,38.3,12.7,26.2,35,30.4,39.6,50-60
Iraq,Forensic Pathologist,Health and Medical,30.2,8.2,19.8,27.4,20.7,42,50-60
Azerbaijan,Perfusionist,Health and Medical,31.1,8.1,20.2,28.4,30.1,29.4,50-60
China,Media Executive,Advertising / Graphic Design / Events,34.1,13.4,24.3,37.6,21,60.5,50-60
China,Safety and Quality Specialist,Airlines / Aviation / Aerospace / Defense,34.1,13.4,24.3,37.6,21,60.5,50-60
China,Incident Specialist,Business Planning,34.1,13.4,24.3,37.6,21,60.5,50-60
China,Importation Supervisor,Import and Export,34.1,13.4,24.3,37.6,21,60.5,50-60
China,User Experience Researcher,Information Technology,34.1,13.4,24.3,37.6,21,60.5,50-60
China,Eligibility Specialist,Insurance,34.1,13.4,24.3,37.6,21,60.5,50-60
China,Trade Marketing Professional,Marketing,34.1,13.4,24.3,37.6,21,60.5,50-60
Iceland,Engineer,Construction / Building / Installation,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Head Nurse,Health and Medical,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Lead Patient Account Representative,Health and Medical,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Test Analyst,Information Technology,85.7,41,64.5,86.5,88,109.1,50-60
Russia,Cardiovascular Specialist,Health and Medical,29.5,9.9,20.2,25.9,26.2,41.5,50-60
Brunei,Assistant Bank Manager,Banking,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Strategy Director,Business Planning,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Procurement Manager,Purchasing and Inventory,50.5,17.4,34.8,65.6,25.6,87,50-60
Singapore,Program Coordinator,Administration / Reception / Secretarial,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,User Experience UX Designer,Advertising / Graphic Design / Events,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Bank Relationship Officer,Banking,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Logistic Coordinator,Factory and Manufacturing,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Executive Chef,Food / Hospitality / Tourism / Catering,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Patient Representative,Health and Medical,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Inside Sales Engineer,Sales Retail and Wholesale,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Language Instructor For Expatriate,Teaching / Education,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Librarian,Teaching / Education,81.9,71.9,77.1,75,55.3,103,50-60
Hungary,Surgeon - Pediatric,Health and Medical,43.4,11.3,28.2,39.5,36.7,49.8,50-60
Japan,Social Media Manager,Advertising / Graphic Design / Events,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Japan,Credit Risk Analyst,Banking,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Japan,Validation Manager,Executive and Management,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Japan,Agronomist,Gardening / Farming / Fishing,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Japan,Assistant Information Technology Manager,Information Technology,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Japan,Broadcasting Presenter,Media / Broadcasting / Arts / Entertainment,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Brunei,Financial Services Manager,Accounting and Finance,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Hospitality Director,Food / Hospitality / Tourism / Catering,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Physician - Geriatrics,Health and Medical,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Shopping Center Manager,Real Estate,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Chief Technologist,Science and Technical Services,50.5,17.4,34.8,65.6,25.6,87,50-60
Singapore,Visual Basic Developer,Information Technology,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,3D Generalist,Media / Broadcasting / Arts / Entertainment,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Training Coordinator,Teaching / Education,81.9,71.9,77.1,75,55.3,103,50-60
Australia,Drafting Supervisor,Architecture,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Customer Problem Manager,Customer Service and Call Center,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Neurodiagnostic Techncian,Health and Medical,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Employee Relations Representative,Human Resources,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Completions Engineer,Oil / Gas / Energy / Mining,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Acquisition Associate,Real Estate,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Special Education Teacher,Teaching / Education,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Bulgaria,Pharmaceutical Manager,Pharmaceutical and Biotechnology,38.7,9.9,25.1,37.6,32.8,52.6,50-60
Belize,Bank Operations Head,Banking,48,10.7,30.3,47.4,27.9,52.4,50-60
New Zealand,Interpreter,Bilingual,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Business Development Analyst,Business Planning,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Family Services Specialist,Counseling,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,CAD Design Engineer,Engineering,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Fire Engineer,Engineering,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Licensed Aircraft Engineer,Engineering,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Mining Engineer,Engineering,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Rail Engineer,Engineering,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Administration Supervisor,Executive and Management,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Tour Consultant,Food / Hospitality / Tourism / Catering,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,MDS Coordinator,Health and Medical,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Computer Animator,Information Technology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Technical Sales,Information Technology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Web Developer,Information Technology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Electronic Publisher,Publishing and Printing,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Service Engineer,Science and Technical Services,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Archeology Teacher,Teaching / Education,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Architecture Teacher,Teaching / Education,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,EFL Teacher,Teaching / Education,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Product Specialist,Teaching / Education,68.2,28.8,49.5,71.7,58.8,93,50-60
Saudi Arabia,Accounts Receivable Team Leader,Accounting and Finance,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Operations Analyst,Administration / Reception / Secretarial,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Creative Director,Advertising / Graphic Design / Events,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Business Development Engineer,Business Planning,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Incident Specialist,Business Planning,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Security Service Engineer,Electrical and Electronics Trades,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Global Technical Lead,Executive and Management,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Production Inspector,Factory and Manufacturing,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Trend Forecaster,Fashion and Apparel,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Patient Care Coordinator,Health and Medical,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Fire Investigator,Law Enforcement / Security / Fire,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Forensic Investigator,Law Enforcement / Security / Fire,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Campaign Specialist,Marketing,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Marketing Advisor,Marketing,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Photography Production Supervisor,Photography,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Warehouse Lead,Purchasing and Inventory,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Saudi Arabia,Inside Sales Account Manager,Sales Retail and Wholesale,47.4,12.2,30.7,40.8,32.9,105.1,50-60
Belize,Aviation Manager,Airlines / Aviation / Aerospace / Defense,48,10.7,30.3,47.4,27.9,52.4,50-60
Belize,Microbiologist,Science and Technical Services,48,10.7,30.3,47.4,27.9,52.4,50-60
Kuwait,Electrical Engineering Supervisor,Construction / Building / Installation,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Area Manager,Executive and Management,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Aromatherapist,Fitness / Hair / Beauty,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Employee Development Specialist,Human Resources,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Human Resources Section Head,Human Resources,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Global BI Analyst,Information Technology,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Digital Marketer,Marketing,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Associate Analyst,Oil / Gas / Energy / Mining,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Pharmaceutical Regulatory Affairs Assistant,Pharmaceutical and Biotechnology,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Pharmaceutical Technologist,Pharmaceutical and Biotechnology,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Assistant Leasing Manager,Real Estate,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Chemical Engineer,Science and Technical Services,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Careers Consultant,Teaching / Education,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Student Support Manager,Teaching / Education,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Kuwait,Telecommunications Chief Engineer,Telecommunication,43.4,24.3,34.4,33.8,36.9,128.5,50-60
Algeria,Internist,Health and Medical,29.5,4.1,17.5,35.6,13.1,25.4,50-60
South Korea,Accounting Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Building Contracts Manager,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Chairman Office Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Human Resources Manager,Human Resources,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Life Sciences Analyst,Science and Technical Services,64.4,17.1,42,83.1,32.4,90.6,50-60
South Africa,Rehabilitation Services Manager,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,50-60
Austria,Art Director,Advertising / Graphic Design / Events,66.8,23.7,46.4,64.8,59,84.4,50-60
Austria,Business Process Analyst,Information Technology,66.8,23.7,46.4,64.8,59,84.4,50-60
Austria,ERP / CRM Technical Consultant,Information Technology,66.8,23.7,46.4,64.8,59,84.4,50-60
Austria,VB.NET Developer,Information Technology,66.8,23.7,46.4,64.8,59,84.4,50-60
Austria,Consultant,Insurance,66.8,23.7,46.4,64.8,59,84.4,50-60
Austria,Forensic Science Technician,Law Enforcement / Security / Fire,66.8,23.7,46.4,64.8,59,84.4,50-60
Austria,Assistant Quality Manager,Quality Control and Compliance,66.8,23.7,46.4,64.8,59,84.4,50-60
Belgium,Imaging Technologist,Advertising / Graphic Design / Events,63,21.4,43.3,56.1,67.8,90.7,50-60
Belgium,Multimedia Specialist,Advertising / Graphic Design / Events,63,21.4,43.3,56.1,67.8,90.7,50-60
Belgium,Bank Accounts Analyst,Banking,63,21.4,43.3,56.1,67.8,90.7,50-60
Belgium,Conference and Sales Coordinator,Food / Hospitality / Tourism / Catering,63,21.4,43.3,56.1,67.8,90.7,50-60
Cyprus,Financial Manager,Accounting and Finance,57.1,25,41.8,49.3,54,59.4,50-60
Cyprus,Podiatrist,Health and Medical,57.1,25,41.8,49.3,54,59.4,50-60
Cyprus,Brand Director,Marketing,57.1,25,41.8,49.3,54,59.4,50-60
Estonia,Director of Client Services,Executive and Management,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Head of Investment,Executive and Management,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Program Manager,Executive and Management,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Technical Manager,Executive and Management,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Cluster Director,Food / Hospitality / Tourism / Catering,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Media Design Manager,Publishing and Printing,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Wildlife Biologist,Science and Technical Services,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Professor - Computer Science,Teaching / Education,53,15.5,35.2,45.2,48.8,69,50-60
Estonia,Professor - Environmental Engineering,Teaching / Education,53,15.5,35.2,45.2,48.8,69,50-60
Finland,Facade Engineer,Engineering,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Project Coordinator,Executive and Management,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Industrial Engineer,Factory and Manufacturing,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Production Engineer,Factory and Manufacturing,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Build and Release Engineer,Information Technology,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Accreditation Coordinator,Law Enforcement / Security / Fire,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Events Manager,Media / Broadcasting / Arts / Entertainment,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Germany,Financial Compliance Analyst,Accounting and Finance,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Internal Control Adviser,Accounting and Finance,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Operations Analyst,Administration / Reception / Secretarial,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Employee Engagement Specialist,Human Resources,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Executive Recruiter,Human Resources,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Information Technology Quality Assurance Team Lead (QA),Information Technology,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Risk Analyst,Oil / Gas / Energy / Mining,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Careers Advisor,Teaching / Education,62.7,26.3,45.4,57.6,52.5,101,50-60
Greece,Conservation Scientist,Science and Technical Services,54.2,13.6,34.9,47.9,52.9,42.1,50-60
Italy,Retail District Manager,Executive and Management,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Anesthesia Technician,Health and Medical,58.9,21.1,41,56.8,55,62.8,50-60
Italy,ERP / CRM Technical Consultant,Information Technology,58.9,21.1,41,56.8,55,62.8,50-60
Italy,ERP Analyst,Information Technology,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Payment Services Specialist,Insurance,58.9,21.1,41,56.8,55,62.8,50-60
