Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD),Cost of Living Index,Rent Index,Cost of Living Plus Rent Index,Groceries Index,Restaurant Price Index,Local Purchasing Power Index
Australia,Reconciliation and Investigation Specialist,Banking,83000,AUD,1.54,53846.43,53846,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Trade Product Manager,Banking,115600,AUD,1.54,74995.75,74996,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Treasury Operations Officer,Banking,86100,AUD,1.54,55857.56,55858,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Bilingual Paraprofessional,Bilingual,94500,AUD,1.54,61307.08,61307,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Interpreter,Bilingual,87700,AUD,1.54,56895.57,56896,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Language Specialist,Bilingual,124500,AUD,1.54,80769.65,80770,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Linguist,Bilingual,114900,AUD,1.54,74541.63,74542,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Multilingual Host,Bilingual,95100,AUD,1.54,61696.33,61696,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Translator,Bilingual,79500,AUD,1.54,51575.8,51576,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Assistant Business Development Manager,Business Planning,125400,AUD,1.54,81353.53,81354,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Advisor,Business Planning,124500,AUD,1.54,80769.65,80770,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Analyst,Business Planning,111700,AUD,1.54,72465.62,72466,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Consultant,Business Planning,108200,AUD,1.54,70194.99,70195,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Development Analyst,Business Planning,81000,AUD,1.54,52548.93,52549,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Development Director,Business Planning,160700,AUD,1.54,104254.48,104254,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Development Engineer,Business Planning,88500,AUD,1.54,57414.57,57415,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Development Executive,Business Planning,119700,AUD,1.54,77655.64,77656,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Development Manager,Business Planning,146700,AUD,1.54,95171.95,95172,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Development Specialist,Business Planning,107300,AUD,1.54,69611.11,69611,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Manager,Business Planning,127600,AUD,1.54,82780.78,82781,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Operations Specialist,Business Planning,107300,AUD,1.54,69611.11,69611,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Business Systems Analyst,Business Planning,117100,AUD,1.54,75968.88,75969,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Capacity Planner,Business Planning,81000,AUD,1.54,52548.93,52549,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Capacity Planning Supervisor,Business Planning,109700,AUD,1.54,71168.12,71168,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Change Communications Analyst,Business Planning,111700,AUD,1.54,72465.62,72466,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Change Control Analyst,Business Planning,105200,AUD,1.54,68248.73,68249,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Change Impact Analyst,Business Planning,107700,AUD,1.54,69870.61,69871,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Contracts Executive,Business Planning,108200,AUD,1.54,70194.99,70195,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Corporate Strategy Analyst,Business Planning,114300,AUD,1.54,74152.38,74152,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Cost Controller,Business Planning,83200,AUD,1.54,53976.18,53976,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Cost Estimator,Business Planning,79800,AUD,1.54,51770.43,51770,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Data Manager,Business Planning,87700,AUD,1.54,56895.57,56896,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Data Processing Manager,Business Planning,99700,AUD,1.54,64680.59,64681,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Development Researcher,Business Planning,86100,AUD,1.54,55857.56,55858,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Director of Business Development,Business Planning,167100,AUD,1.54,108406.49,108406,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Director of Production Planning,Business Planning,142300,AUD,1.54,92317.44,92317,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Due Diligence Analyst,Business Planning,127600,AUD,1.54,82780.78,82781,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Estimating Manager,Business Planning,128200,AUD,1.54,83170.03,83170,72.8,36.6,55.6,73.9,66.9,93.6
Australia,General Manager,Business Planning,142100,AUD,1.54,92187.69,92188,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Incident Specialist,Business Planning,94300,AUD,1.54,61177.33,61177,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Lean Consultant,Business Planning,90600,AUD,1.54,58776.95,58777,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Manager,Business Planning,158700,AUD,1.54,102956.97,102957,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Marketing and Business Development Manager,Business Planning,134700,AUD,1.54,87386.92,87387,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Operations Analyst,Business Planning,102700,AUD,1.54,66626.85,66627,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Operations Manager,Business Planning,123000,AUD,1.54,79796.52,79797,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Planning and Reporting Manager,Business Planning,124500,AUD,1.54,80769.65,80770,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Planning Director,Business Planning,142300,AUD,1.54,92317.44,92317,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Project Manager,Business Planning,114300,AUD,1.54,74152.38,74152,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Risk Management Specialist,Business Planning,109000,AUD,1.54,70713.99,70714,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Strategy Director,Business Planning,158700,AUD,1.54,102956.97,102957,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Top Research and Development Executive,Business Planning,172100,AUD,1.54,111650.25,111650,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Care Manager,Care Giving and Child Care,111700,AUD,1.54,72465.62,72466,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Child Care Assistant Director,Care Giving and Child Care,89800,AUD,1.54,58257.95,58258,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Child Care Specialist,Care Giving and Child Care,134700,AUD,1.54,87386.92,87387,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Child Development Specialist,Care Giving and Child Care,124500,AUD,1.54,80769.65,80770,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Child Life Specialist,Care Giving and Child Care,123800,AUD,1.54,80315.52,80316,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Child Psychotherapist,Care Giving and Child Care,147900,AUD,1.54,95950.45,95950,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Day Care Director,Care Giving and Child Care,153800,AUD,1.54,99778.09,99778,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Group Home Manager,Care Giving and Child Care,161300,AUD,1.54,104643.73,104644,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Physical Health and Wellness Specialist,Care Giving and Child Care,142300,AUD,1.54,92317.44,92317,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Primary Therapist,Care Giving and Child Care,99400,AUD,1.54,64485.97,64486,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Rehabilitation Counselor,Care Giving and Child Care,127700,AUD,1.54,82845.66,82846,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Building Contracts Manager,Construction / Building / Installation,139100,AUD,1.54,90241.43,90241,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Building Sales Manager,Construction / Building / Installation,127700,AUD,1.54,82845.66,82846,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Civil Engineer,Construction / Building / Installation,88600,AUD,1.54,57479.44,57479,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction General Manager,Construction / Building / Installation,153700,AUD,1.54,99713.21,99713,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Manager,Construction / Building / Installation,158700,AUD,1.54,102956.97,102957,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Operations Manager,Construction / Building / Installation,141000,AUD,1.54,91474.06,91474,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Project Controls Manager,Construction / Building / Installation,111700,AUD,1.54,72465.62,72466,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Project Coordinator,Construction / Building / Installation,90900,AUD,1.54,58971.58,58972,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Project Engineer,Construction / Building / Installation,88400,AUD,1.54,57349.69,57350,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Project Manager,Construction / Building / Installation,152700,AUD,1.54,99064.46,99064,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Project Manager,Construction / Building / Installation,153700,AUD,1.54,99713.21,99713,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Project Planner,Construction / Building / Installation,88600,AUD,1.54,57479.44,57479,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Quality Control Manager,Construction / Building / Installation,111700,AUD,1.54,72465.62,72466,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Construction Supervisor,Construction / Building / Installation,84800,AUD,1.54,55014.19,55014,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electrical Engineering Supervisor,Construction / Building / Installation,100700,AUD,1.54,65329.35,65329,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineer,Construction / Building / Installation,84800,AUD,1.54,55014.19,55014,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Installation Manager,Construction / Building / Installation,105200,AUD,1.54,68248.73,68249,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Purchasing Manager,Construction / Building / Installation,107700,AUD,1.54,69870.61,69871,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Site Leader,Construction / Building / Installation,148300,AUD,1.54,96209.95,96210,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Tender Manager,Construction / Building / Installation,134100,AUD,1.54,86997.67,86998,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Tendering Manager,Construction / Building / Installation,127700,AUD,1.54,82845.66,82846,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Warehouse Manager,Construction / Building / Installation,98900,AUD,1.54,64161.59,64162,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Adoption Services Director,Counseling,128200,AUD,1.54,83170.03,83170,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Alcohol and Drug Counselor,Counseling,100200,AUD,1.54,65004.97,65005,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Career Counselor,Counseling,111700,AUD,1.54,72465.62,72466,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Consultant,Counseling,114300,AUD,1.54,74152.38,74152,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Director of Rehabilitation Services,Counseling,146900,AUD,1.54,95301.7,95302,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Disability Consultant,Counseling,90900,AUD,1.54,58971.58,58972,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Employment Counselor,Counseling,114900,AUD,1.54,74541.63,74542,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Family Advocate,Counseling,78200,AUD,1.54,50732.42,50732,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Family Services Specialist,Counseling,83400,AUD,1.54,54105.93,54106,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Family Support Specialist,Counseling,118900,AUD,1.54,77136.64,77137,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Guidance Counselor,Counseling,114300,AUD,1.54,74152.38,74152,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Guidance Director,Counseling,138700,AUD,1.54,89981.93,89982,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Mental Health Counselor,Counseling,130500,AUD,1.54,84662.16,84662,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Mental Health Therapist,Counseling,109000,AUD,1.54,70713.99,70714,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Psychologist,Counseling,153800,AUD,1.54,99778.09,99778,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Supervising Counselor,Counseling,115600,AUD,1.54,74995.75,74996,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Vocational Rehabilitation Counselor,Counseling,118900,AUD,1.54,77136.64,77137,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Youth Care Counselor,Counseling,112700,AUD,1.54,73114.37,73114,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Youth Development Manager,Counseling,148300,AUD,1.54,96209.95,96210,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Transportation Manager,Courier / Delivery / Transport / Drivers,115600,AUD,1.54,74995.75,74996,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Call Center Manager,Customer Service and Call Center,108200,AUD,1.54,70194.99,70195,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Call Center Manager,Customer Service and Call Center,117100,AUD,1.54,75968.88,75969,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Client Relations Manager,Customer Service and Call Center,123000,AUD,1.54,79796.52,79797,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Client Relationship Executive,Customer Service and Call Center,114600,AUD,1.54,74347,74347,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Client Relationship Manager,Customer Service and Call Center,130400,AUD,1.54,84597.29,84597,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Experience Manager,Customer Service and Call Center,130500,AUD,1.54,84662.16,84662,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Problem Manager,Customer Service and Call Center,78900,AUD,1.54,51186.55,51187,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Relations Manager,Customer Service and Call Center,130500,AUD,1.54,84662.16,84662,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Service Country Manager,Customer Service and Call Center,142100,AUD,1.54,92187.69,92188,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Service Executive,Customer Service and Call Center,85400,AUD,1.54,55403.44,55403,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Service Manager,Customer Service and Call Center,130400,AUD,1.54,84597.29,84597,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Service Manager,Customer Service and Call Center,130500,AUD,1.54,84662.16,84662,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Service Team Leader,Customer Service and Call Center,81700,AUD,1.54,53003.05,53003,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Success Manager,Customer Service and Call Center,119700,AUD,1.54,77655.64,77656,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Customer Success Specialist,Customer Service and Call Center,79800,AUD,1.54,51770.43,51770,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Internet Banking Supervisor,Customer Service and Call Center,108200,AUD,1.54,70194.99,70195,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Operations Support Manager,Customer Service and Call Center,102700,AUD,1.54,66626.85,66627,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Regional Account Manager,Customer Service and Call Center,114300,AUD,1.54,74152.38,74152,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Service Delivery Manager,Customer Service and Call Center,123000,AUD,1.54,79796.52,79797,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Digital Design Engineer,Electrical and Electronics Trades,91900,AUD,1.54,59620.33,59620,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electrical Designer,Electrical and Electronics Trades,85100,AUD,1.54,55208.81,55209,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electrical Engineering Manager,Electrical and Electronics Trades,125400,AUD,1.54,81353.53,81354,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electrical Maintenance Manager,Electrical and Electronics Trades,127700,AUD,1.54,82845.66,82846,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electrical Sales Engineer,Electrical and Electronics Trades,83300,AUD,1.54,54041.06,54041,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electronic Engineer,Electrical and Electronics Trades,85500,AUD,1.54,55468.31,55468,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electronic Service Engineer,Electrical and Electronics Trades,86100,AUD,1.54,55857.56,55858,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electronics Engineer,Electrical and Electronics Trades,89800,AUD,1.54,58257.95,58258,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electronics Instructor,Electrical and Electronics Trades,81300,AUD,1.54,52743.55,52744,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Field Service Engineer,Electrical and Electronics Trades,90900,AUD,1.54,58971.58,58972,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Hydroelectric Production Manager,Electrical and Electronics Trades,114900,AUD,1.54,74541.63,74542,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Security Service Engineer,Electrical and Electronics Trades,94900,AUD,1.54,61566.58,61567,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Technical Manager,Electrical and Electronics Trades,117100,AUD,1.54,75968.88,75969,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Warehouse Manager,Electrical and Electronics Trades,109000,AUD,1.54,70713.99,70714,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Acoustics Engineer,Engineering,80400,AUD,1.54,52159.68,52160,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Assistant Chief Engineer,Engineering,89800,AUD,1.54,58257.95,58258,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Automation Engineer,Engineering,89900,AUD,1.54,58322.82,58323,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Automation Engineer,Engineering,92100,AUD,1.54,59750.08,59750,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Avionic System Support Engineer,Engineering,78400,AUD,1.54,50862.17,50862,72.8,36.6,55.6,73.9,66.9,93.6
Australia,BMS Engineer,Engineering,78100,AUD,1.54,50667.55,50668,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Broadcast Engineer,Engineering,78700,AUD,1.54,51056.8,51057,72.8,36.6,55.6,73.9,66.9,93.6
Australia,CAD Design Engineer,Engineering,85500,AUD,1.54,55468.31,55468,72.8,36.6,55.6,73.9,66.9,93.6
Australia,CAE Engineer,Engineering,83300,AUD,1.54,54041.06,54041,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Chemical Engineer,Engineering,86800,AUD,1.54,56311.69,56312,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Civil Engineer,Engineering,83000,AUD,1.54,53846.43,53846,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Civil Site Engineer,Engineering,84600,AUD,1.54,54884.44,54884,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Commissioning Engineer,Engineering,78500,AUD,1.54,50927.05,50927,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Communications Engineer,Engineering,90000,AUD,1.54,58387.7,58388,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Control Systems Engineer,Engineering,81000,AUD,1.54,52548.93,52549,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Controls Engineer,Engineering,81000,AUD,1.54,52548.93,52549,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Corrosion Engineer,Engineering,80200,AUD,1.54,52029.93,52030,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Design Engineer,Engineering,84800,AUD,1.54,55014.19,55014,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Director of Engineering,Engineering,161300,AUD,1.54,104643.73,104644,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Drafting Manager,Engineering,92100,AUD,1.54,59750.08,59750,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Drilling Engineer,Engineering,79500,AUD,1.54,51575.8,51576,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electrical Engineer,Engineering,92100,AUD,1.54,59750.08,59750,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electrical Engineering Manager,Engineering,124500,AUD,1.54,80769.65,80770,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Electromechanical Engineering Technologist,Engineering,88300,AUD,1.54,57284.82,57285,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Energy Engineer,Engineering,87300,AUD,1.54,56636.07,56636,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineer,Engineering,92200,AUD,1.54,59814.95,59815,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Account Manager,Engineering,93100,AUD,1.54,60398.83,60399,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Chief Designer,Engineering,94100,AUD,1.54,61047.58,61048,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Consultant,Engineering,111700,AUD,1.54,72465.62,72466,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Key Account Manager,Engineering,121800,AUD,1.54,79018.02,79018,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Manager,Engineering,114600,AUD,1.54,74347,74347,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Planning Manager,Engineering,115600,AUD,1.54,74995.75,74996,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Production Manager,Engineering,148300,AUD,1.54,96209.95,96210,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Project Analyst,Engineering,98700,AUD,1.54,64031.84,64032,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Project Coordinator,Engineering,92500,AUD,1.54,60009.58,60010,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Project Director,Engineering,165900,AUD,1.54,107627.99,107628,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Project Leader,Engineering,107300,AUD,1.54,69611.11,69611,72.8,36.6,55.6,73.9,66.9,93.6
Australia,Engineering Project Manager,Engineering,119700,AUD,1.54,77655.64,77656,72.8,36.6,55.6,73.9,66.9,93.6
